Symbol,Date,Total Assets,Total Liabilities,Total Equity,Total Revenue,Gross Profit,Operating Income,Net Income,Net profit margin,EPS
ABUS,2024-09-30,140441000.0,33551000.0,106890000.0,1339000.0,,-17471000.0,-19717000.0,-14.725168035847647,-0.1
ABUS,2024-06-30,160043000.0,37589000.0,122454000.0,1726000.0,,-21372000.0,-19796000.0,-11.469293163383545,-0.11
ABUS,2024-03-31,150290000.0,35653000.0,114637000.0,1532000.0,,-19183000.0,-17875000.0,-11.6677545691906,-0.1
ABUS,2023-12-31,144401000.0,38383000.0,106018000.0,2145000.0,,-20520000.0,-19312000.0,-9.003263403263404,
ABUS,2023-09-30,158641000.0,39304000.0,119337000.0,4658000.0,,-21353000.0,-20104000.0,-4.316015457277802,-0.12
ABUS,2023-06-30,,,,,,,,,-0.1
ABVC,2024-09-30,14462845.0,6483523.0,7979322.0,389276.0,388980.0,49947.0,-186561.0,-0.4792512253516785,-0.02
ABVC,2024-06-30,14633699.0,6805409.0,7828290.0,117142.0,116952.0,-976641.0,-1012645.0,-8.644593740929812,-0.09
ABVC,2024-03-31,14460402.0,6973447.0,7486955.0,1205.0,928.0,-3444390.0,-3932976.0,-3263.8804979253114,-0.4
ABVC,2023-12-31,14492599.0,6361627.0,8130972.0,2165.0,-137041.0,-1961610.0,-3110934.0,-1436.9210161662818,
ABVC,2023-09-30,16591507.0,7529911.0,9061596.0,15884.0,-13730.0,-2154873.0,-3317516.0,-208.85897758750946,-0.82
ABVC,2023-06-30,,,,,,,,,-0.68
ABVE,2024-01-31,143887955.0,190146187.0,-46258232.0,94717329.0,-4280888.0,-15351379.0,-22649277.0,-0.23912495463211383,
AC,2024-09-30,977153000.0,78500000.0,898653000.0,2415000.0,-1800000.0,-6916000.0,23242000.0,9.624016563146998,1.09
AC,2024-06-30,949016000.0,27849000.0,921167000.0,2595000.0,-1347000.0,-3674000.0,2985000.0,1.1502890173410405,0.14
