Symbol,Date,Total Assets,Total Liabilities,Total Equity,Total Revenue,Gross Profit,Operating Income,Net Income,Net profit margin,EPS
CSCO,2024-07-31,124413000000.0,78956000000.0,45457000000.0,53803000000.0,34828000000.0,12970000000.0,10320000000.0,0.1918108655651172,2.54
CSGS,2024-12-31,1500687000.0,1218118000.0,282569000.0,1197248000.0,582785000.0,144656000.0,86852000.0,0.07254303202009943,3.03
CSGS,2023-12-31,1443046000.0,1169720000.0,273326000.0,1169258000.0,554216000.0,140213000.0,66246000.0,0.0566564436591411,2.2
CXDO,2024-12-31,64938000.0,13525000.0,51413000.0,60838000.0,37743000.0,1824000.0,1677000.0,0.027565008711660476,
CXDO,2023-12-31,56160000.0,11547000.0,44613000.0,53199000.0,31635000.0,-1689000.0,-362000.0,-0.006804639184947086,-0.01
DB,2023-12-31,1312331000000.0,1237514000000.0,74817000000.0,28875000000.0,,,4772000000.0,0.16526406926406925,2.03
DE,2024-10-31,107320000000.0,84395000000.0,22925000000.0,50518000000.0,19495000000.0,11427000000.0,7100000000.0,0.14054396452749515,
DGICA,2023-12-31,2266293888.0,1786548534.0,479745354.0,927337984.0,,,4425504.0,0.004772266505153746,0.11
DRI,2024-05-31,11323000000.0,9080500000.0,2242500000.0,11390000000.0,2410200000.0,1326600000.0,1027600000.0,0.09021949078138718,8.51
DVAX,2024-12-31,986256000.0,389457000.0,596799000.0,277246000.0,227801000.0,-4122000.0,27309000.0,0.09850097025746088,
DVAX,2023-12-31,997096000.0,375024000.0,622072000.0,232284000.0,182117000.0,-25715000.0,-6389000.0,-0.027505123039038418,-0.05
ENFN,2024-12-31,143261000.0,43722000.0,99539000.0,201611000.0,136737000.0,6155000.0,2823000.0,0.014002212180882987,
ENFN,2023-12-31,108972000.0,31490000.0,77482000.0,174535000.0,116894000.0,11948000.0,6025000.0,0.03452029678860973,0.07
EPAC,2024-08-31,777328000.0,385349000.0,391979000.0,589510000.0,301011000.0,129134000.0,85749000.0,0.14545809231395565,1.56
EPAC,2023-08-31,,,,598204000.0,295039000.0,84863000.0,46561000.0,0.07783465172416099,0.82
ERIC,2023-12-31,297036000000.0,199628000000.0,97408000000.0,263351000000.0,101602000000.0,11983000000.0,-26446000000.0,-0.10042111098875645,-7.94
ERJ,2023-12-31,10782500000.0,7743200000.0,3039300000.0,5268500000.0,909600000.0,244800000.0,164000000.0,0.0311284046692607,0.88
ESAB,2024-12-31,4033975000.0,2225726000.0,1808249000.0,2740803000.0,1037455000.0,457677000.0,264842000.0,0.09662934548743561,
ESAB,2023-12-31,3828629000.0,2180972000.0,1647657000.0,2774766000.0,1015751000.0,428276000.0,205285000.0,0.07398281512747382,3.36
ESE,2024-09-30,1838620000.0,601270000.0,1237350000.0,1026759000.0,404018000.0,147199000.0,101881000.0,0.09922581637950094,3.94
EVRI,2024-12-31,1921909000.0,1665973000.0,255936000.0,757903000.0,600072000.0,89185000.0,15016000.0,0.019812561765819636,0.17
EVRI,2023-12-31,2123870000.0,1897728000.0,226142000.0,807821000.0,646581000.0,179284000.0,83997000.0,0.10397971827917324,0.91
EXEL,2024-12-31,2947690000.0,703487000.0,2244203000.0,2168701000.0,2092485000.0,689949000.0,521267000.0,0.24035909053391868,1.76
EXEL,2023-12-31,2942357000.0,678445000.0,2263912000.0,1830208000.0,1757661000.0,170885000.0,207765000.0,0.11351988407874952,0.65
EZPW,2024-09-30,1493237000.0,688666000.0,804571000.0,1161602000.0,682273000.0,112592000.0,83095000.0,0.07153482862460636,1.1
FINV,2023-12-31,21293673000.0,7422775000.0,13870898000.0,12600559000.0,10435930000.0,2383887000.0,2340835000.0,0.18577231375211212,8.35
FNA,2024-12-31,290717000.0,160131000.0,130586000.0,256182000.0,191489000.0,-40778000.0,-54639000.0,-0.21328196360400029,
FNA,2023-12-31,332683000.0,162958000.0,169725000.0,216389000.0,164435000.0,-45665000.0,-57534000.0,-0.2658822768255318,-0.7
FOX,2024-06-30,21972000000.0,10916000000.0,11056000000.0,13980000000.0,,2478000000.0,1501000000.0,0.10736766809728183,3.13
FOXA,2024-06-30,21972000000.0,10916000000.0,11056000000.0,13980000000.0,,2478000000.0,1501000000.0,0.10736766809728183,3.13
FPH,2024-12-31,3076417000.0,896320000.0,2180097000.0,237926000.0,118831000.0,67598000.0,68297000.0,0.2870514361608231,0.96
FPH,2023-12-31,2969288000.0,962184000.0,2007104000.0,211732000.0,77744000.0,26249000.0,55394000.0,0.26162318402508833,0.76
FUTU,2023-12-31,97135847000.0,72564116000.0,24571731000.0,10008418000.0,8472188000.0,5007483000.0,4281474000.0,0.42778728866040566,30.56
FYBR,2024-12-31,20614000000.0,15674000000.0,4940000000.0,5873000000.0,3763000000.0,477000000.0,-322000000.0,-0.054827175208581644,
FYBR,2023-12-31,20693000000.0,15414000000.0,5279000000.0,5676000000.0,3551000000.0,565000000.0,29000000.0,0.0051092318534179,0.12
G,2024-12-31,4987153000.0,2597542000.0,2389611000.0,4767139000.0,1690066000.0,702061000.0,513670000.0,0.10775225979355751,
G,2023-12-31,4805713000.0,2557321000.0,2248392000.0,4476888000.0,1570665000.0,626667000.0,631255000.0,0.14100308071142276,3.41
GB,2024-03-31,1090646000.0,1020322000.0,70324000.0,422303000.0,310506000.0,96946000.0,13975000.0,0.033092353120863456,0.06
GDS,2023-12-31,74446690000.0,54322887000.0,20123803000.0,9956501000.0,1922450000.0,639222000.0,-4290053000.0,-0.43087958309852026,-23.68
GENI,2023-12-31,775724000.0,202705000.0,573019000.0,412977000.0,69005000.0,-71664000.0,-85534000.0,-0.20711565050838182,-0.38
