Symbol,Date,Total Assets,Total Liabilities,Total Equity,Total Revenue,Gross Profit,Operating Income,Net Income,Net profit margin,EPS
ARQT,2024-12-31,348889000.0,191348000.0,157541000.0,71360000.0,64455000.0,-7632000.0,-10788000.0,-0.15117713004484304,
ARQT,2024-09-30,437354000.0,280713000.0,156641000.0,44755000.0,39252000.0,-39066000.0,-41537000.0,-0.9280974192827617,-0.33
ARQT,2024-06-30,444759000.0,258332000.0,186427000.0,30858000.0,27394000.0,-50077000.0,-52332000.0,-1.695897336185106,-0.42
ARQT,2024-03-31,478541000.0,253599000.0,224942000.0,49569000.0,46313000.0,-31622000.0,-35382000.0,-0.7137928947527689,-0.32
ARQT,2023-12-31,341365000.0,252698000.0,88667000.0,13526000.0,11280000.0,-61169000.0,-66284000.0,-4.900487949134999,-0.72
ARQT,2023-09-30,,,,,,,,,-0.73
ATAT,2024-09-30,7209326000.0,4618820000.0,2590506000.0,1898582000.0,795358000.0,492358000.0,384389000.0,0.20246109991562125,2.76
ATAT,2024-06-30,7285080000.0,4623219000.0,2661861000.0,1797047000.0,756291000.0,391383000.0,303652000.0,0.16897276476352593,2.19
ATAT,2024-03-31,6760544000.0,4432096000.0,2328448000.0,1468293000.0,600021000.0,324657000.0,257158000.0,0.17514079274368263,1.86
ATAT,2023-12-31,6587025000.0,4526936000.0,2060089000.0,1505218000.0,258684000.0,214177000.0,220054000.0,0.14619410610290337,1.59
ATAT,2023-09-30,5973692000.0,4177931000.0,1795761000.0,1294104000.0,565358000.0,341338000.0,261018000.0,0.20169785426828138,1.89
ATHM,2024-09-30,29921891000.0,3886891000.0,26035000000.0,1774532000.0,1366864000.0,82616000.0,469933000.0,0.26482080909220007,3.48
ATHM,2024-06-30,30563391000.0,4881880000.0,25681511000.0,1872554000.0,1526452000.0,412394000.0,552360000.0,0.2949768070773927,4.2
ATHM,2024-03-31,30856381000.0,5249489000.0,25606892000.0,1609065000.0,1308173000.0,276078000.0,421447000.0,0.26192043205215454,3.12
ATHM,2023-12-31,30835731000.0,5662493000.0,25173238000.0,1911441000.0,1543553000.0,366714000.0,471920000.0,0.24689226609662554,3.56
ATHM,2023-09-30,30521047000.0,4590553000.0,25930494000.0,1906031000.0,1532479000.0,166037000.0,602312000.0,0.31600325493132064,4.6
ATSG,2024-12-31,3893711000.0,2409699000.0,1484012000.0,516791000.0,102574000.0,50081000.0,14714000.0,0.02847185806254366,
ATSG,2024-09-30,3884323000.0,2416084000.0,1468239000.0,471253000.0,73181000.0,21681000.0,-3327000.0,-0.007059902005928874,-0.05
ATSG,2024-06-30,3939485000.0,2474099000.0,1465386000.0,488410000.0,86219000.0,31321000.0,7428000.0,0.015208533813803975,0.11
ATSG,2024-03-31,3891737000.0,2510312000.0,1381425000.0,485517000.0,82959000.0,33004000.0,8619000.0,0.017752210530218304,0.13
ATSG,2023-12-31,3882090000.0,2513388000.0,1368702000.0,517040000.0,94355000.0,36638000.0,-15008000.0,-0.02902676775491258,-0.24
ATSG,2023-09-30,,,,,,,,,0.24
AU,2024-09-30,8801000000.0,4629000000.0,4172000000.0,1491000000.0,541000000.0,403000000.0,223000000.0,0.14956405097250167,0.53
AU,2024-06-30,8367000000.0,4372000000.0,3995000000.0,1381000000.0,467000000.0,369000000.0,253000000.0,0.1832005792903693,0.6
AU,2023-12-31,8175000000.0,4435000000.0,3740000000.0,1256000000.0,306000000.0,491000000.0,28000000.0,0.022292993630573247,
AU,2023-06-30,7945000000.0,3864000000.0,4081000000.0,1158000000.0,253000000.0,104000000.0,-83000000.0,-0.07167530224525043,-0.2
AUPH,2024-12-31,550645000.0,173167000.0,377478000.0,59867000.0,54315000.0,13682000.0,1429000.0,0.023869577563599313,0.01
AUPH,2024-09-30,549361000.0,161359000.0,388002000.0,67771000.0,61736000.0,11748000.0,14350000.0,0.21174248572398224,0.1
AUPH,2024-06-30,523529000.0,158913000.0,364616000.0,57192000.0,48283000.0,-441000.0,722000.0,0.012624143236816338,0.01
AUPH,2024-03-31,516634000.0,157158000.0,359476000.0,50303000.0,42551000.0,-6570000.0,-10749000.0,-0.213685068484981,-0.07
AUPH,2023-12-31,548062000.0,170108000.0,377954000.0,45095000.0,39700000.0,-29674000.0,-26875000.0,-0.5959640758398935,
AUPH,2023-09-30,,,,,,,,,-0.09
AUPH,2023-06-30,,,,,,,,,
AXS,2024-12-31,32520293000.0,26430914000.0,6089379000.0,1578428000.0,,,293633000.0,0.18602875772604135,3.38
AXS,2024-09-30,32722648000.0,26639421000.0,6083227000.0,1519960000.0,,,180728000.0,0.11890312902971131,2.04
AXS,2024-06-30,32078882000.0,26419411000.0,5659471000.0,1470847000.0,,,211964000.0,0.14411016237582835,2.4
AXS,2024-03-31,31758690000.0,26253535000.0,5505155000.0,1443445000.0,,,395459000.0,0.2739688730779489,4.53
AXS,2023-12-31,30250672000.0,24987476000.0,5263196000.0,1412502000.0,,,-142578000.0,-0.1009400340672084,-1.76
AXSM,2024-12-31,568498000.0,511483000.0,57015000.0,118766000.0,108252000.0,-61632000.0,-74912000.0,-0.6307529090817238,
AXSM,2024-09-30,561458000.0,468560000.0,92898000.0,104762000.0,96325000.0,-46233000.0,-64602000.0,-0.6166548939500964,-1.34
AXSM,2024-06-30,548226000.0,445374000.0,102852000.0,87166000.0,79111000.0,-75886000.0,-79345000.0,-0.9102746483720717,-1.67
AXSM,2024-03-31,545728000.0,401692000.0,144036000.0,74999000.0,68702000.0,-68687000.0,-68357000.0,-0.9114388191842558,-1.44
AXSM,2023-12-31,588236000.0,397259000.0,190977000.0,71530000.0,64152000.0,-55067000.0,-98651000.0,-1.37915559904935,-2.08
AZPN,2024-12-31,13936790000.0,1159683000.0,12777107000.0,303555000.0,209291000.0,9470000.0,20341000.0,0.06700927344303338,0.32
AZPN,2024-09-30,13916939000.0,1163980000.0,12752959000.0,215877000.0,120430000.0,-88239000.0,-60464000.0,-0.28008541901175205,-0.96
AZPN,2024-06-30,14071707000.0,1258852000.0,12812855000.0,342905000.0,246264000.0,39209000.0,44698000.0,0.13035097184351352,0.7
AZPN,2024-03-31,14109427000.0,1298605000.0,12810822000.0,278106000.0,185164000.0,-19294000.0,1556000.0,0.0055949889610436305,0.02
AZPN,2023-12-31,14227844000.0,1378771000.0,12849073000.0,257163000.0,162230000.0,-49243000.0,-21500000.0,-0.08360456208708096,-0.34
AZPN,2023-06-30,,,,,,,,,
BABA,2024-12-31,1854964000000.0,760169000000.0,1094795000000.0,280154000000.0,117630000000.0,47376000000.0,49127000000.0,0.17535712500981604,20.4
BABA,2024-09-30,1762712000000.0,704834000000.0,1057878000000.0,236503000000.0,92474000000.0,35246000000.0,44033000000.0,0.18618368477355468,18.16
BABA,2024-06-30,1785054000000.0,731694000000.0,1053360000000.0,243236000000.0,97130000000.0,35989000000.0,24390000000.0,0.10027298590669144,9.92
BABA,2024-03-31,1764829000000.0,652230000000.0,1112599000000.0,221874000000.0,73776000000.0,14765000000.0,3365000000.0,0.0151662655380982,1.28
BABA,2023-12-31,1820966000000.0,678536000000.0,1142430000000.0,260348000000.0,104134000000.0,31001000000.0,14555000000.0,0.05590594127859634,5.68
BABA,2023-06-30,,,,,,,,,
BBVA,2024-12-31,772402000000.0,712388000000.0,60014000000.0,9320000000.0,,,2433000000.0,0.26105150214592276,0.4
BBVA,2024-09-30,769341000000.0,712569000000.0,56772000000.0,8717000000.0,,,2627000000.0,0.3013651485602845,0.44
BBVA,2024-06-30,759534000000.0,702443000000.0,57091000000.0,10142000000.0,,,2794000000.0,0.2754880694143167,0.47
BBVA,2024-03-31,801690000000.0,745912000000.0,55778000000.0,8219000000.0,,,2200000000.0,0.26767246623676844,0.36
BBVA,2023-12-31,775558000000.0,720293000000.0,55265000000.0,7438000000.0,,,2058000000.0,0.2766872815272923,0.33
BBVA,2023-09-30,,,,,,,,,
BBVA,2023-06-30,,,,,,,,,
BCS,2024-12-31,1518202000000.0,1445721000000.0,72481000000.0,6406000000.0,,,1193000000.0,0.186231657820793,0.268
BCS,2024-09-30,1531135000000.0,1459503000000.0,71632000000.0,6547000000.0,,,1817000000.0,0.2775316939056056,0.428
BCS,2024-06-30,1576634000000.0,1504801000000.0,71833000000.0,6324000000.0,,,1488000000.0,0.23529411764705882,
BCS,2024-03-31,1577118000000.0,1504778000000.0,72340000000.0,6953000000.0,,,1809000000.0,0.2601754638285632,0.412
BCS,2023-12-31,1477487000000.0,1405623000000.0,71864000000.0,5604000000.0,,,108000000.0,0.019271948608137045,
BCS,2023-06-30,,,,,,,,,
BECN,2024-12-31,6953600000.0,4961100000.0,1992500000.0,2403600000.0,617500000.0,157800000.0,83600000.0,0.034781161590946914,
BECN,2024-09-30,7419500000.0,5521900000.0,1897600000.0,2772600000.0,730400000.0,246700000.0,145300000.0,0.05240568419534011,2.3
BECN,2024-06-30,7336900000.0,5583300000.0,1753600000.0,2674600000.0,683700000.0,215800000.0,127200000.0,0.04755851342256786,1.99
BECN,2024-03-31,6818500000.0,4978000000.0,1840500000.0,1912400000.0,473200000.0,45100000.0,5600000.0,0.0029282576866764276,0.09
BECN,2023-12-31,6207700000.0,4384200000.0,1823500000.0,2299500000.0,592000000.0,163500000.0,95100000.0,0.041356816699282456,1.47
BECN,2023-06-30,,,,,,,,,
BEKE,2024-09-30,122795712000.0,51902049000.0,70893663000.0,22584647000.0,5134733000.0,726964000.0,1171073000.0,0.05185261474310402,0.99
BEKE,2024-06-30,122497997000.0,51794889000.0,70703108000.0,23370430000.0,6517050000.0,2051516000.0,1892061000.0,0.08095961435027084,1.62
BEKE,2024-03-31,119021436000.0,49896460000.0,69124976000.0,11227314000.0,4122086000.0,11854000.0,431774000.0,0.03845746186487703,0.36
BEKE,2023-12-31,120331931000.0,48130826000.0,72201105000.0,20204226000.0,5144046000.0,644394000.0,663683000.0,0.03284872184660773,0.57
BEKE,2023-09-30,118384746000.0,46417882000.0,71966864000.0,17810705000.0,4880980000.0,916459000.0,1158042000.0,0.06501943634460286,0.96
BEKE,2023-06-30,,,,,,,,,
BJ,2024-10-31,7216222000.0,5454051000.0,1762171000.0,5099364000.0,975476000.0,241896000.0,155748000.0,0.030542632375331513,1.17
BJ,2024-07-31,6929902000.0,5274995000.0,1654907000.0,5205395000.0,956576000.0,206253000.0,144988000.0,0.027853409779661293,0.99
BJ,2024-04-30,6824727000.0,5297307000.0,1527420000.0,4918519000.0,883390000.0,161619000.0,111019000.0,0.022571631826572184,0.83
BJ,2024-01-31,6677622000.0,5218771000.0,1458851000.0,5357284000.0,963275000.0,222154000.0,145872000.0,0.027228722613921532,
BJ,2023-10-31,6837244000.0,5483548000.0,1353696000.0,4924723000.0,902480000.0,205376000.0,130467000.0,0.02649225144236539,0.97
BK,2024-12-31,416064000000.0,374300000000.0,41764000000.0,4760000000.0,,,1155000000.0,0.2426470588235294,
BK,2024-09-30,427461000000.0,385071000000.0,42390000000.0,4558000000.0,,,1182000000.0,0.2593242650285213,1.5
BK,2024-06-30,428539000000.0,387418000000.0,41121000000.0,4509000000.0,,,1168000000.0,0.2590374805943668,1.52
BK,2024-03-31,434728000000.0,393966000000.0,40762000000.0,4431000000.0,,,1025000000.0,0.2313247573911081,1.25
BK,2023-12-31,409877000000.0,368972000000.0,40905000000.0,4367000000.0,,,205000000.0,0.04694298145179757,0.33
BLX,2024-09-30,11412143000.0,10102323000.0,1309820000.0,77583000.0,,,52993000.0,0.6830491215859145,
BLX,2024-06-30,10906614000.0,9643019000.0,1263595000.0,75040000.0,,,50122000.0,0.6679371002132196,1.36
BLX,2024-03-31,10687823000.0,9449912000.0,1237911000.0,72588000.0,,,51268000.0,0.7062875406403262,1.4
BLX,2023-12-31,10743792000.0,9539968000.0,1203824000.0,49003000.0,,,46385000.0,0.9465746995081934,1.27
BLX,2023-09-30,10094590000.0,8933613000.0,1160977000.0,71777000.0,,,45753000.0,0.6374326037588642,1.25
BLX,2023-06-30,,,,,,,,,1.02
BMTX,2024-09-30,43844000.0,22316000.0,21528000.0,14077000.0,7667000.0,-4031000.0,-4995000.0,-0.35483412658947217,-0.42
BMTX,2024-06-30,47994000.0,21872000.0,26122000.0,12541000.0,8013000.0,-3038000.0,-4831000.0,-0.3852164899130851,-0.41
BMTX,2024-03-31,50977000.0,20093000.0,30884000.0,16181000.0,11229000.0,734000.0,748000.0,0.046227056424201225,0.06
BMTX,2023-12-31,54640000.0,23668000.0,30972000.0,14040000.0,7799000.0,-4235000.0,-3963000.0,-0.28226495726495726,-0.34
BMTX,2023-09-30,51051000.0,16811000.0,34240000.0,14381000.0,6328000.0,-4385000.0,-3952000.0,-0.2748070370627912,-0.34
BMTX,2023-06-30,,,,,,,,,
BMY,2024-12-31,92603000000.0,76215000000.0,16388000000.0,12342000000.0,7530000000.0,510000000.0,72000000.0,0.00583373845405931,
BMY,2024-09-30,93670000000.0,76470000000.0,17200000000.0,11892000000.0,8935000000.0,2172000000.0,1211000000.0,0.10183316515304407,0.6
BMY,2024-06-30,94646000000.0,77577000000.0,17069000000.0,12201000000.0,8934000000.0,1691000000.0,1680000000.0,0.13769363166953527,0.83
BMY,2024-03-31,99031000000.0,82483000000.0,16548000000.0,11865000000.0,8933000000.0,1514000000.0,-11911000000.0,-1.0038769490096924,-5.89
BMY,2023-12-31,95159000000.0,65674000000.0,29485000000.0,11477000000.0,8732000000.0,1903000000.0,1762000000.0,0.15352444018471725,0.87
BMY,2023-09-30,,,,,,,,,0.93
BRO,2024-12-31,17612000000.0,11175000000.0,6437000000.0,1089000000.0,506000000.0,237000000.0,210000000.0,0.1928374655647383,
BRO,2024-09-30,17525000000.0,11045000000.0,6480000000.0,1186000000.0,579000000.0,358000000.0,234000000.0,0.1973018549747049,0.81
BRO,2024-06-30,15944000000.0,9907000000.0,6037000000.0,1154000000.0,569000000.0,341000000.0,257000000.0,0.22270363951473138,0.9
BRO,2024-03-31,14806000000.0,9019000000.0,5787000000.0,1237000000.0,606000000.0,391000000.0,293000000.0,0.2368633791430881,1.02
BRO,2023-12-31,14883400000.0,9304600000.0,5578800000.0,972400000.0,418700000.0,207200000.0,268700000.0,0.27632661456190866,0.94
BRO,2023-09-30,,,,,,,,,0.62
CAE,2024-12-31,11083400000.0,6324500000.0,4758900000.0,1223400000.0,339600000.0,170700000.0,168600000.0,0.13781265326140266,0.53
CAE,2024-09-30,10126800000.0,5662600000.0,4464200000.0,1136600000.0,291100000.0,126300000.0,52500000.0,0.04619039239838114,0.16
CAE,2024-06-30,10056900000.0,5648200000.0,4408700000.0,1072500000.0,278700000.0,109300000.0,48300000.0,0.045034965034965034,0.15
CAE,2024-03-31,9834100000.0,5531500000.0,4302600000.0,1126300000.0,281500000.0,99900000.0,-484200000.0,-0.4299032229423777,-1.52
CAE,2023-12-31,10471600000.0,5743300000.0,4728300000.0,1094500000.0,302600000.0,123600000.0,56500000.0,0.05162174508908177,0.17
CDMO,2024-10-31,323482000.0,278674000.0,44808000.0,33482000.0,-2045000.0,-12631000.0,-17406000.0,-0.5198614180753838,-0.27
CDMO,2024-07-31,334642000.0,276006000.0,58636000.0,40173000.0,5713000.0,-2456000.0,-5534000.0,-0.1377542130286511,-0.09
CDMO,2024-04-30,336557000.0,275668000.0,60889000.0,42975000.0,5500000.0,-1294000.0,-123104000.0,-2.8645491564863295,
CDMO,2024-01-31,455227000.0,275057000.0,180170000.0,33815000.0,2383000.0,-3999000.0,-6006000.0,-0.17761348513973088,-0.09
CDMO,2023-10-31,454642000.0,270967000.0,183675000.0,25395000.0,-4665000.0,-11222000.0,-9521000.0,-0.3749163221106517,-0.15
CDMO,2023-07-31,,,,,,,,,-0.03
CDXC,2024-12-31,68278000.0,22184000.0,46094000.0,29125000.0,18197000.0,7111000.0,7179000.0,0.24648927038626608,0.09
CDXC,2024-09-30,56522000.0,22153000.0,34369000.0,25580000.0,16240000.0,1602000.0,1878000.0,0.07341673182173573,0.02
CDXC,2024-06-30,54035000.0,23317000.0,30718000.0,22739000.0,13693000.0,-256000.0,-15000.0,-0.0006596596156383306,-0.000199
CDXC,2024-03-31,54079000.0,25128000.0,28951000.0,22153000.0,13456000.0,-731000.0,-492000.0,-0.022209181600686138,-0.01
CDXC,2023-12-31,54964000.0,26508000.0,28456000.0,21196000.0,12937000.0,-168000.0,114000.0,0.005378373277976977,
CDXC,2023-09-30,,,,,,,,,-0.01
CDXC,2023-06-30,,,,,,,,,
CHKP,2024-09-30,5512600000.0,2684000000.0,2828600000.0,635100000.0,555200000.0,218500000.0,206900000.0,0.32577546843016847,1.83
CHKP,2024-06-30,5581400000.0,2752900000.0,2828500000.0,627400000.0,549200000.0,209300000.0,197400000.0,0.3146318138348741,1.74
CHKP,2024-03-31,5506600000.0,2739800000.0,2766800000.0,598800000.0,527900000.0,193900000.0,183900000.0,0.30711422845691383,1.6
